cliente,descricao,ncm,ite_unidade,cat1,cat2,cat3,Nova cat 1,Nova cat 2,Nova cat 3,,
base6,BOTAO EMERGENCIA 22MM 3SB6130-1HB20 SIEMENS,85365090,UN,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,Não Classificado,Não Classificado,Não Classificado,,
base6,MACANETAS,83016000,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LENCOL DE PAPEL ROLO,48030090,UN,MEDICINA OCUPACIONAL,MEDICINA OCUPACIONAL,MEDICINA OCUPACIONAL,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA 48-919 EDGE CA 43203-09,,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA PVC C/ ROSCA 1/2,39174090,UN,PVC RIGIDO COM ROSCA,PVC RIGIDO COM ROSCA,PVC RIGIDO COM ROSCA,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL A4 RESMA - COLORIDO,48025699,UN,MATERIAL DE EXPEDIENTE E GRAFICO,MATERIAL DE EXPEDIENTE E GRAFICO,MATERIAL DE EXPEDIENTE E GRAFICO,Não Classificado,Não Classificado,Não Classificado,,
base6,"SACOLA P/ PRESENTE PAPEL KRAFT 32X26,5X13",48191000,UN,MATERIAL DE INFORMATICA,MATERIAL DE INFORMATICA,MATERIAL DE INFORMATICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA TIRANTE (TRANSPORTES),87169090,UN,DIRECAO E SUSPENSAO (MANUTENCAO VEICULOS),DIRECAO E SUSPENSAO (MANUTENCAO VEICULOS),DIRECAO E SUSPENSAO (MANUTENCAO VEICULOS),Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL HGIENICO,,UN,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA PVC BRANCO 4 COM ROSCA,,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,CANETA BIC 4 CORES,96081000,UN,MATERIAL DE EXPEDIENTE E GRAFICO,MATERIAL DE EXPEDIENTE E GRAFICO,MATERIAL DE EXPEDIENTE E GRAFICO,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO DE EMERGENCIA CSW - BEG X 1 GIRA P/ DESTRAVAR 40MM,85365090,UN,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,Não Classificado,Não Classificado,Não Classificado,,
base6,"PAPEL FILTRO QUALITATIVO DIAMETRO 18,5 CM",48054090,UN,MATERIAL P/ LABORATORIO,MATERIAL P/ LABORATORIO,MATERIAL P/ LABORATORIO,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL HIGIENICO ROLAO BRANCO C/250MT - (HD),48181000,UN,MATERIAL DE HIGIENE/LIMPEZA,MATERIAL DE HIGIENE/LIMPEZA,MATERIAL DE HIGIENE/LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA DE COMPRESSAO 16MM,85359090,UN,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTA DE BORRACHA CANO LONGO C/ BICO DE AÇO N°40,64019200,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL HIGIENICO ROLAO MELPAP ADV. F.DUP.BOB.C/ 300MT(FARDO 8 BOB.)REF.7127 PAPEL HIGIENICO ROLAO BRANCO MELPAPER ADVFDUPLBOBC/300MT = 2400MT REF7127 COMODATO HD DISTRIBUIDORA,48181000,PC,MATERIAL DE HIGIENE/LIMPEZA,MATERIAL DE HIGIENE/LIMPEZA,MATERIAL DE HIGIENE/LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO EMERGENCIA 250 A 24V MR16 (EER 3),84313900,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA PPR 63MM,39174090,PR,PVC SOLDAVEL E ESGOTO,PVC SOLDAVEL E ESGOTO,PVC SOLDAVEL E ESGOTO,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO PULSO PRETO ZB4-BW 333 SCHNEIDER (OMI),85389090,UN,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,Não Classificado,Não Classificado,Não Classificado,,
base6,"LUVA P/ ELETRODUTO 3/4"" CINZA",,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,EIXO INOX C/ BOTAO P/ REFRESQUEIRA JUICE PLUS BEGEL 21008,72222000,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA EM KOURION EXTRA ALUMINIZADO,42032900,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA PPR 90MM,39174090,PR,PVC SOLDAVEL E ESGOTO,PVC SOLDAVEL E ESGOTO,PVC SOLDAVEL E ESGOTO,Não Classificado,Não Classificado,Não Classificado,,
base6,FLANGE 3 POSICOES AF3FX10 FRONT-BACK P/ BOTAO IP66 MP12918902,85389090,UN,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,Não Classificado,Não Classificado,Não Classificado,,
base6,"LUVA SOLDAVEL DE COBRE 7/8 OU 22,23MM (CRA 4)",74122000,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,"LUVA SOLDAVEL DE COBRE 1 3/8 OU 34,93MM (CRA 4)",74122000,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,DESUMIDIFICADOR DE PAPEL 600FH,84433233,UN,MATERIAL DE INFORMATICA,MATERIAL DE INFORMATICA,MATERIAL DE INFORMATICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P11-1722 (CORTADORA DE PAPEL EXPEDICAO),,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA DE COMPRESSAO 240MM,85359090,UN,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P24-1722 DOBRA (CORTADORA DE PAPEL EXPEDICAO),72085200,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P12-1722 (CORTADORA DE PAPEL EXPEDICAO),,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO EMERGENCIA FRONTAL 1483,85389090,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,SUPORTE PARA LUVAS DE SEGURANCA,,UN,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,P26-1722 DOBRA (CORTADORA DE PAPEL EXPEDICAO),72085200,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P16-1722 (CORTADORA DE PAPEL EXPEDICAO),72155000,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA PVC IRRIGA LF SOLD 125MM,39174090,UN,PVC SOLDAVEL E ESGOTO,PVC SOLDAVEL E ESGOTO,PVC SOLDAVEL E ESGOTO,Não Classificado,Não Classificado,Não Classificado,,
base6,P27-1722 (CORTADORA DE PAPEL EXPEDICAO),39161000,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P28-1722 (CORTADORA DE PAPEL EXPEDICAO),,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO EMERGENCIA DO TIMAO 0426409 PALETRANS PT1654 FODT (PLE 48),84312090,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL TOALHA EM ROLO 200 MT (HD),48182000,UN,MATERIAL DE HIGIENE/LIMPEZA,MATERIAL DE HIGIENE/LIMPEZA,MATERIAL DE HIGIENE/LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA DE COMPRESSAO 25MM,85352900,UN,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA REDUCAO MF A-197 GALVANIZADA 150LBS TUPY DN LUVA REDUCAO MF A197 GALVANIZADO 150LBS TUPY DN 11/2 X 1 BSPTESTE,73071990,UN,MATERIAIS GALVANIZADOS MECANICA,MATERIAIS GALVANIZADOS MECANICA,MATERIAIS GALVANIZADOS MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA ORION ALTA TENSAO 20KV SPL06106 TAM10 CA 29773,40151900,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA PROCEDIMENTO DESCARTAVEL - RISCO BIOLOGICO TAM P,40151900,UN,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO ACIONAMENTO (MLP 4),39269090,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO 2 VELOCIDADES LINHA ALPHA 500/600/EZB,,UN,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,ACESSORIOS MANUTENCAO ELETRICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA PROCEDIMENTO DESCARTAVEL - RISCO BIOLOGICO TAM M,40151900,UN,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,BASE P/BOTAO DE IMPULSO FRONTAL SINALIZACAO LED MOD.3SU1500-0AA10-0AA0,,UN,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL EMPASTE ESPECIAL BL25A 119 MM PAPEL EMPASTE 119 MM OWENS CORNING,70197100,KG,PRODUTOS PARA EMPASTE / MOINHO,PRODUTOS PARA EMPASTE / MOINHO,PRODUTOS PARA EMPASTE / MOINHO,Não Classificado,Não Classificado,Não Classificado,,
base6,FACA HAGANE PARA CORTAR PAPELAO (CORTADORA DE PAPEL EXPEDICAO),72155000,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,MACANETA N 76048941,87089490,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P04-1722 (CORTADORA DE PAPEL EXPEDICAO),39161000,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P05-1722 (CORTADORA DE PAPEL EXPEDICAO),72155000,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P21-1722 DOBRA (CORTADORA DE PAPEL EXPEDICAO),72085200,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P06-1722 (CORTADORA DE PAPEL EXPEDICAO),72155000,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P22-1722 DOBRA (CORTADORA DE PAPEL EXPEDICAO),72085200,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P07-1722 (CORTADORA DE PAPEL EXPEDICAO),72111400,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA DE ACOPLAMENTO HIDRAULICO 830.1 (EER 5),84329000,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P23-1722 DOBRA (CORTADORA DE PAPEL EXPEDICAO),72085200,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,P08-1722 (CORTADORA DE PAPEL EXPEDICAO),72111400,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,MACANETA N 76043538 CASE 721E,39269090,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,"LUVA MISTA PPR VERDE 63X2""",39174090,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,"LUVA SOLDAVEL PVC 4""",39174090,UN,PVC SOLDAVEL E ESGOTO,PVC SOLDAVEL E ESGOTO,PVC SOLDAVEL E ESGOTO,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL EMPASTE 105 MM,48054090,KG,PRODUTOS PARA EMPASTE / MOINHO,PRODUTOS PARA EMPASTE / MOINHO,PRODUTOS PARA EMPASTE / MOINHO,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO TROCAR DIRECAO 582029573 YALE MR16 SERIE:D849T03677P (EER 4),85365090,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA PPR VERDE 75MM,39174090,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL A4,,UN,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,RESIDUOS DE PAPELAO,47079000,KG,RESIDUO INDUSTRIAL,RESIDUO INDUSTRIAL,RESIDUO INDUSTRIAL,Não Classificado,Não Classificado,Não Classificado,,
base6,CANETA PLASTICA base6 CANETA SEMI METAL base6 CS0213MUDADO CANETA PLASTICA,96081000,UN,BRINDES,BRINDES,BRINDES,Não Classificado,Não Classificado,Não Classificado,,
base6,MACA PLASTICA C/ IMOBILIZADOR CABECA E CINTOS FIXACAO,,UN,EQUIPAMENTOS DE EPIS,EQUIPAMENTOS DE EPIS,EQUIPAMENTOS DE EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA ACO INOX 304/613 BSP 2.1/2,73072200,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,CRACHA DE PAPEL (EVENTOS),,UN,EVENTOS,EVENTOS,EVENTOS,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL HIGIENICO COPAPEL 8X300,48181000,UN,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL HIGIENICO FOLHA DUPLA 30MT,48181000,FD,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,FITA CREPE / FITA PAPEL KRAFT,48114110,UN,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,P25-1722 DOBRA (CORTADORA DE PAPEL EXPEDICAO),72085200,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA MISTA C/ ROSCA INT. PPR CINZA 32MM,39174090,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,SACHE DE PAPEL INNOVARE PEQUENO,,UN,MATERIAL DE HIGIENE/LIMPEZA,MATERIAL DE HIGIENE/LIMPEZA,MATERIAL DE HIGIENE/LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,CINTO LOMBAR REFORCADO - ISO9001 BLUNDING,0,UN,EQUIPAMENTOS DE EPIS,EQUIPAMENTOS DE EPIS,EQUIPAMENTOS DE EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,PAPEL TOALHA,,UN,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,MATERIAL DE HIGIENE E LIMPEZA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA 4 ROSCA BSP - INOX 304,,UN,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,ACESSORIOS MANUTENCAO MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,CHAPATEX DE PAPELAO,44119210,UN,OUTROS,OUTROS,OUTROS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA ALGODAO PIGMENTADA,,UN,PRODUTOS ECOPARTS - NAO COMERCIALIZADOS,PRODUTOS ECOPARTS - NAO COMERCIALIZADOS,PRODUTOS ECOPARTS - NAO COMERCIALIZADOS,Não Classificado,Não Classificado,Não Classificado,,
base6,SACOLA DE PAPEL PERSONALIDA,,UN,PUBLICIDADE E PROPAGANDA,PUBLICIDADE E PROPAGANDA,PUBLICIDADE E PROPAGANDA,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO EMERGENCIA COGUMELO 22X40MM PLASTICO VERMELHO NA+NF XB5AS9445 SCHNEIDER,,UN,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,ACIONAMENTOS ELETRICOS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA REDUZIDA (TRANSPORTES),87085099,UN,TREM DE FORCA (MANUTENCAO VEICULOS),TREM DE FORCA (MANUTENCAO VEICULOS),TREM DE FORCA (MANUTENCAO VEICULOS),Não Classificado,Não Classificado,Não Classificado,,
base6,CAIXA PAPELAO 24/100 G RIVOLI,48191000,UN,CAIXAS DE PAPELAO,CAIXAS DE PAPELAO,CAIXAS DE PAPELAO,Não Classificado,Não Classificado,Não Classificado,,
base6,DESUMIDIFICADOR DE PAPEL 600FH,84433113,UN,EQUIPAMENTOS INFORMATICA,EQUIPAMENTOS INFORMATICA,EQUIPAMENTOS INFORMATICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA NITRILICA TAMANHO G (ECO),40151900,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTA PVC BRANCA N:37,,UN,EQUIPAMENTOS DE EPIS,EQUIPAMENTOS DE EPIS,EQUIPAMENTOS DE EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,P02-1722 (CORTADORA DE PAPEL EXPEDICAO),72111400,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTAO PULSADOR DUPLO,85365090,PC,CONSERTOS E REPAROS FABRICA,CONSERTOS E REPAROS FABRICA,CONSERTOS E REPAROS FABRICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA NITRILICA TAMANHO GG (ECO),40151900,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA DE REDUCAO PVC SOLD. 110 X 60 MM TIGRE,,UN,MATERIAL DE CONSTRUCAO E MANUT. PATRIMONIAL,MATERIAL DE CONSTRUCAO E MANUT. PATRIMONIAL,MATERIAL DE CONSTRUCAO E MANUT. PATRIMONIAL,Não Classificado,Não Classificado,Não Classificado,,
base6,P01-1722 (CORTADORA DE PAPEL EXPEDICAO),72111400,UN,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,PECAS ESPECIFICAS P/MAQUINAS MAN. MECANICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA NITRILICA TOUCH P (ECO),,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,BOTA PVC BRANCA N:34,,UN,EQUIPAMENTOS DE EPIS,EQUIPAMENTOS DE EPIS,EQUIPAMENTOS DE EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA NITRILICA TOUCH M (ECO),,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA NITRILICA TOUCH G (ECO),,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,LIXA DE PAPEL,68052000,M,CONSERTOS E REPAROS FABRICA,CONSERTOS E REPAROS FABRICA,CONSERTOS E REPAROS FABRICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA FEMEA GALVANIZADA 1.1/4,39174090,PC,CONSERTOS E REPAROS FABRICA,CONSERTOS E REPAROS FABRICA,CONSERTOS E REPAROS FABRICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA EMENDA TUPY 3,73071910,UN,CONSERTOS E REPAROS FABRICA,CONSERTOS E REPAROS FABRICA,CONSERTOS E REPAROS FABRICA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA MAPA HARPON AZUL - ANTIDERRAPANTE,61161000,PR,MATERIAL DE SEGURANCA,MATERIAL DE SEGURANCA,MATERIAL DE SEGURANCA,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA NITRILICA TOUCH GG (ECO),,PR,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,MATERIAL DE SEGURANCA/EPIS,Não Classificado,Não Classificado,Não Classificado,,
base6,LUVA NITRILICA 2000 SENSITEC P,40151900,CX,MATERIAL DE SEGURANCA,MATERIAL DE SEGURANCA,MATERIAL DE SEGURANCA,Não Classificado,Não Classificado,Não Classificado,,
