frase_quantidade
"LUVA, Quantidade: 9"
"Papel sub. 57g 1.60m - Cor: COR UNICA Papel sub. 57g 1.60m, Quantidade: 2"
"Papel sub. 37g 1.60m Papel sub. bnflex slim HD 37g/m2 1600mm x 400 metros, Quantidade: 2"
"Papel sub. 37g 1.60m - Cor: COR UNICA PAPEL SUB. BNFLEX SLIM HD 37G/m2 1600mm x 400 metros, Quantidade: 2"
"PAPEL SEDA 24X30 CM - Cor: BRANCO, Quantidade: 2"
"Papel de seda branco, Quantidade: 2"
"PAPEL CARTAO PASTA (OUATE) DE CELULOSE EM TIRAS OU ROLOS DE LARGURA 15CM, Quantidade: 2"
"PAPEL CARTAO PASTA (OUATE) DE CELULOSE E MANTAS DE FIBRAS DE CELULOSE EM TIRAS, Quantidade: 2"
"Papel br vx 180x60x200 x3p sublim UNICA COR: COR UNICA PAPEL - MEDIDA DO MATERIAL: 180M - GRAMATURA: 60 GRAMAS - MINIMO DE COMPRA: 3 UN - METROS POR ROLO: 200M, Quantidade: 2"
"Papel br vx 180x60x200 x3p sublim PAPEL - MEDIDA DO MATERIAL: 180M - GRAMATURA: 60 GRAMAS - MINIMO DE COMPRA: 3 UN - METROS POR ROLO: 200M, Quantidade: 2"
"PAPEL BR VX 180X60X200 X3P SUBLIM - Cor: COR UNICA PAPEL - MEDIDA DO MATERIAL: 180M - GRAMATURA: 60 GRAMAS - MINIMO DE COMPRA: 3 UN - METROS POR ROLO: 200M, Quantidade: 2"
"MP|Papel Impregnado|2765x1865|Savana|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2765x1865|Petra Amostra|80gr/m2| ., Quantidade: 2"
"MP|Papel Impregnado|2765x1865|Petra|80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2765x1865|Freijo|72gr/m2| MP|Papel Impregnado|2765x1865|Freijó|72gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Tijolo|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Tecido|68gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Rosa Milkshake|77gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Quartzo|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Niquel|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Grafite|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Cosmos|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Cinza Urban|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Capuccino|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Araucaria|68gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Amana|68gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1855|Alecrim|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1630|Underlay|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1630|Preto|80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1630|Origami|305gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1860|Marula|70gr/m2| - MP|Papel Impregnado|2755x1860|Fond 14-90002-133|70gr/m2| - Nome/Código Fornecedor: Fond 14-90002-133 - Fendi Matt, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Branco Nanox|75-80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Branco Plus|75-80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Marmo|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2765x1865|Caribe|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Tela|75gr/m2| MP|Papel Impregnado|2760x1860|Tela|80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Preto|80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Pau Ferro|68gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Nero|80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Milano|77gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Imbuia|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Carvalho Natural|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Iceland|80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Fulgê|75gr/m2| MP|Papel Impregnado|2760x1860|Fulgê|80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Fontana|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Fendi|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Cinza Caucareo|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2760x1860|Cinza Argila|70gr/m2|, Quantidade: 2"
"Papel sub.monolucido 8803/1 50g/ UNICA COR: COR UNICA Rolo com 200 metros, Quantidade: 2"
"Papel sub pp br print 63 g/ 1.80 rolo com 200 metros - Largura 180, Quantidade: 2"
"MP|Papel Impregnado|2755x1630|Neblina|200gr/m2|, Quantidade: 2"
"FITA PAPEL TARTAN 45MM X 50MT COR MARROM Fita Adesiva de Papel 3M""! Tartan 2563, Quantidade: 2"
"BOBINA 1VIA PAPEL GRAMATURA 167G/M2 MEDIDAS 58MM X 240M, Quantidade: 2"
"48114110 - PAPEL E CARTAO OBRAS DE PASTA DE CELULOSE DE PAPEL OU DE CARTAO 48119090 - OUTS.PAP.CART.PASTAMANTAS.FIB.DE CELULOSE, Quantidade: 2"
"VELUMOIDE /PAPEL GUARNITAL 08X1/32, Quantidade: 2"
"PORTA TALHERES EM PAPEL RECICLADO, Quantidade: 2"
"PASTA DE PAPEL, Quantidade: 2"
"PAPEL VG, Quantidade: 2"
"PAPEL VERGE SALMAO, Quantidade: 2"
"PAPEL VERGE BRANCO (FOLHA LISA), Quantidade: 2"
"PAPEL VERGE BRANCO, Quantidade: 2"
"PAPEL VERGE AZUL, Quantidade: 2"
"PAPEL OPALINE 180 G BRANCO, Quantidade: 2"
"PAPEL FLIP CHARP SERRILHADO, Quantidade: 2"
"PAPEL CARTAO A4 VERMELHO SINALEIRA, Quantidade: 2"
"PAPEL CARTAO A4 VERDE SINALEIRA, Quantidade: 2"
"PAPEL CANSON, Quantidade: 2"
"FITA ADESIVA PAPEL CREPADO TARTAN 45MM X 50M 3M OPÇÃO MARCA: ADERE, Quantidade: 2"
"JUNTA DE PAPELAO HIDRAULICO NA1002 TEADIT 1500X3200X08MM, Quantidade: 2"
"Papel sub pp br print 63 g/ 1.80 UNICA COR: COR UNICA rolo com 200 metros - Largura 180, Quantidade: 2"
"PAPELAO VELUMOID TIPO GUARNITAL 08 MM, Quantidade: 2"
"'186.2021-0-ETIQUETAS ADESIVAS 73 mm X 128mm 01 COLUNA PAPEL FILME BOPP FOSCO 22grs (tubete 20mm) PARA APLICAÇÕES DIVERSAS Impressora móvel (código SATO 21LB710501), Quantidade: 2"
"'186.2016-0-ETIQUETAS ADESIVAS 50 mm X 29mm 01 COLUNA PAPEL FILME BOPP FOSCO 22grs (tubete 20mm) PARA APLICAÇÕES DIVERSAS Impressora móvel (código SATO 21LB710501), Quantidade: 2"
"186.1076-0-PAPEL COLOR PLUS A4 180 G COR PALHA - RESMA COM 100 FLS MARCA HOMOLOGADA ARJOWIGGINS, Quantidade: 2"
"186.0545-0-FORMULARIO IMPRESSO EM PAPEL P/PREENCHIMENTO REGISTRO TESTE HIDROSTATICO (BLOCO 50 FOLHAS) REGISTRO DO TESTE HIDROSTATICO, Quantidade: 2"
"Velamoide em metro 2mm (Junta de papelão), Quantidade: 2"
"Velamoide em metro 08(Junta de papelão), Quantidade: 2"
"Rolo papel VCI largura 600mm com 10 Kg Rolo de papel VCI de 600 mm de largura, Quantidade: 2"
"Papel VCI p/ caixa 1200 x 800 mm Folha de Papel kraft (pardo natural) saturado com solução de inibidor de corrosão multimetálico (VCI). - Dimensões 1196 x 796 mm. - Densidade total do papel= 93 g/m² +/- 5%. - Inibidor de corrosão presente no papel= 8 g/m² +/- 5%. - Possui marca que identifica o lado de utilização. - Item atende as normas MIL-STD-3010 e NBR8095 (metodologia para testes anticorrosivos)., Quantidade: 2"
"Papel VCI folhas 600 x 820 Folhas de VCI dimensão de 600mm x 820mm - lote mínimo de 500 folhas, Quantidade: 2"
"Papel Sulfite Ecológico A4 210x297mm Copimax, Quantidade: 2"
"Folha de Papel VCI579 1200x800mm, Quantidade: 2"
"Conj. de Papel p/ Rugosímetro Portátil M2 12 rolos PAPEL PARA M1/M2 COM 12 ROLOS - Oferta Nr.: 101911 - Preço: R$ 16000, Quantidade: 2"
"Bobina de papel térmico 57x300 (Cx=6un) Codin REP Bobina de papel térmico de 360 metros para Codin Rep. - Caixa com 4 unidades., Quantidade: 2"
"Bobina de papel térmico 57x300 Codin REP Bobina de papel térmico de 360 metros para Codin Rep. - Caixa com 4 unidades., Quantidade: 2"
"PAPEL VELUMOIDE PARA JUNTAS 16MMX4M, Quantidade: 2"
"PAPEL A4 VERDE, Quantidade: 2"
"PAPEL A4 SALMAO, Quantidade: 2"
"PAPEL A4 ROSA, Quantidade: 2"
"PAPEL A4 RESMA - COLORIDO, Quantidade: 2"
"FITA ADESIVA PAPEL CREPE 19 X 50 - COR MARROM - 3M, Quantidade: 2"
"BOBINA PAPEL P/ FAX (FAX PRINT/MAX PRINT), Quantidade: 2"
"BOBINA DE PAPEL TERMICO C/ 360 METROS P/ CODIN REP CAIXA C/ 4 UN, Quantidade: 2"
"BOBINA DE PAPEL P/ CARTAO PONTO (RL C/ 150MT) CX C/ 9 ROLOS, Quantidade: 2"
"BOBINA DE PAPEL P/ CARTAO PONTO 50X57 MD0706, Quantidade: 2"
"BOBINA DE PAPEL P/ CALCULADORA 57MMX30M (DATAPEL/CARIOCA), Quantidade: 2"
"PAPEL SUBLIMATICO PRINT 7 75G X 1.63 X 200 MT, Quantidade: 2"
"FITA ADESIVA PAPEL CREPE BRANCA 9MM X 50MT (MULT TAPE), Quantidade: 2"
"PAPEL P/ PLOTTER SUBLIMACAO CONDENHOVE BRANCO, Quantidade: 2"
"PAPEL UNIQUE 63 160CM ROLO 300M - Cor: COR UNICA Descrição : Unique 63 160cm rolo 300m - Lote mínimo : 5.000m - Lote econômico: 300m - Lead time: 7 dias úteis - Preço: R$ 1424 - Fabricante: Havir, Quantidade: 2"
"PAPEL SUB.SUBLIMAX COLORE 64 G/M 160M - Cor: COR UNICA rolo com 200 metros, Quantidade: 2"
"Papel sub.pp br print fp 63 g/m UNICA COR: COR UNICA rolo com 200 metros - Largura 160, Quantidade: 2"
"Papel sub.pp br print fp 63 g/m rolo com 200 metros - Largura 160, Quantidade: 2"
"PAPEL SUB PP BR PRINT FP 63 G/M 180M - Cor: COR UNICA rolo com 200 metros - Largura 160, Quantidade: 2"
"PAPEL SUB PP BR PRINT FP 63 G/M 180 - Cor: COR UNICA, Quantidade: 2"
"FITA ADESIVA PAPEL CREPE BRANCA 9MM X 50MT, Quantidade: 2"
"FITA ADESIVA PAPEL CREPE BRANCA 9MM X 50MT (3M/MULT TAPE), Quantidade: 2"
"FITA GOMADA PAPEL TARTAN, Quantidade: 2"
"BOBINA DE PAPEL PARA RELOGIO PONTO 57X360 M |, Quantidade: 2"
"PAPEL A4 RECICLADO, Quantidade: 2"
"FOLHAS DE PAPEL VERGE (PACOTE), Quantidade: 2"
"FITA CREPE / FITA PAPEL KRAFT, Quantidade: 2"
"BOBINA DE PAPEL P/ ALFA TESTE MOD.P/BT301/501, Quantidade: 2"
"FITA PAPEL KRAFT MARROM 045MM X 50MT - 3M, Quantidade: 2"
"BOBINA PAPEL PARA CARTAO PONTO 57MMX40M, Quantidade: 2"
"ROLO PAPEL P/ ESTERILIZACAO 15CMX50MT, Quantidade: 2"
"PAPEL, Quantidade: 2"
"PAPEL SUBLIMATICO PRINT 7 75 X 1.63 X 200 MT, Quantidade: 2"
"PAPEL P/ JUNTA 08MM, Quantidade: 2"
"PAPEL PERFURADO KRAFT 1.90 X 200MT 75GR/M2, Quantidade: 2"
"PAPEL FOTO BRILHANTE 230G A-4 C/20FLS BR, Quantidade: 2"
"PAPEL CONTACT, Quantidade: 2"
"PAPEL AUTO-ADESIVO COR BRANCO BRILHO RECORTE, Quantidade: 2"
"MP|Papel Impregnado|2755x1630|Noite|200gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2755x1630|Grafite|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Berinjela|90gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Savana|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Rosa Milkshake|77gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Quartzo|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Quartzo|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Pretoria|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Preto|200gr/m2|., Quantidade: 2"
"MP|Papel Base|1850|Porto|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Pixel|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Paris|70gr/m2| MP Papel Base Paris 70gr/m2, Quantidade: 2"
"MP|Papel Base|1850|Ouro|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Ônix|80gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Onix|100gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Nogal Sevilha|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Nogal Malbec|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Nogal Champagne|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Niquel|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Santorini|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Saw Cut|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Antiqua|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Base|1850|Sibéria|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2464x1550|Branco - OBH|75-80gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2455x1235|Branco Plus|75-80gr/m2|, Quantidade: 2"
"MP|Papel Base|1870|Cinza Perfeito|65gr/m2| - MP|Papel Base|1870|Fond 22-1118537-00|65gr/m2| - Nome/Código Fornecedor: Fond 22|1118537|00 - Cinza, Quantidade: 2"
"MP|Papel Base|1860|Tricotê|70gr/m2|. MP|Papel Base|1860|Tricotê|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1860|Pau Ferro|68gr/m2| MP|Papel Base|1850|Pau Ferro|68gr/m2|, Quantidade: 2"
"MP|Papel Base|1860|Mageo Imbuia|70gr/m2| - Nome/Código Fornecedor: Liam Imbuia 24021 - L 212015 - Mageo Imbuia, Quantidade: 2"
"MP|Papel Base|1860|Mageo Carvalho|70gr/m2| - Nome/Código Fornecedor: Liam Imbuia 24021 - L 213820 - Mageo Carvalho, Quantidade: 2"
"MP|Papel Base|1850|Wengue Natural|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Vesuvio|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Tijolo|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Terracota|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Tela|75gr/m2| MP|Papel Base|1850|Tela|80gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Teka Bianco|77gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Tecido|68gr/m2|. MP|Papel Base|1850|Tecido|68gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Tauari|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|New Cherry|77gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Nevada|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Milano|77gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Marrocos|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Cosmos|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Corten|80gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Cobre|90gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Cobre|80gr/m2| MP Papel Base Cobre 80gr/m2, Quantidade: 2"
"MP|Papel Base|1850|Cipres Baikal|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Cinza Urban|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Carvalho Nassau|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Carvalho Madri|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Carvalho Barcelona|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Caribe|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Capuccino|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Canovas|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Bronze|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Branco|200gr/m2|., Quantidade: 2"
"MP|Papel Base|1850|Bilbao|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Cosmos|75gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Curupixa|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Elmo Blanco|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Ipe|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Marmo|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Marfim Turim|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Mapel Arezzo|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Lisboa|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Linho|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Jauzi|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Hiper Preto|200gr/m2|., Quantidade: 2"
"MP|Papel Base|1850|Elmo Blanco|75gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Grafite|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Fulgê|75gr/m2| MP|Papel Base|1850|Fulgê|80gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Freijó|72gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Fontana|70gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Fog|65gr/m2|, Quantidade: 2"
"MP|Papel Base|1850|Fendi|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1335|Gold|305gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Antuerpia|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Vesuvio|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Ouro|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Noite|200gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|New Cherry|70gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Neblina|200gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Natural|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Nassau|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Milano|65gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Maxi Branco|105gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Maple Arezzo|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Mangue|75gr/m2| - MP|Papel Impregnado|2750x1850|Unicolor T91-8300-576C|75gr/m2| - Nome/Código Fornecedor: UNICOLOR T91-8300-576C - Cor Escura, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Malbec|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Mageo Mel|70gr/m2| - Nome/Código Fornecedor: Liam Imbuia 24021 - L 212014 - Mageo Mel, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Mageo Imbuia|70gr/m2| - Nome/Código Fornecedor: Liam Imbuia 24021 - L 212015 - Mageo Imbuia, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Mageo Carvalho|70gr/m2| - Nome/Código Fornecedor: Liam Imbuia 24021 - L 213820 - Mageo Carvalho, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Madri|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Linho|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Nua|75gr/m2| - MP|Papel Impregnado|2750x1850|Trace T91-71029-037C|75gr/m2| - Nome/Código Fornecedor: Trace T91-71029-037C - Metalico Claro, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Papyrus|70gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Areia|72-74gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Pecan Africa|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Turim|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Tricotê|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Terrino|80gr/m2| - MP|Papel Impregnado|2750x1850|793 Grey|80gr/m2| - Nome/Código Fornecedor: 793 Grey - Gianduia, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Terracota|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Tecno|65gr/m2| - MP|Papel Impregnado|2750x1850|Chino A22-1118184-00|65gr/m2| - Nome/Código Fornecedor: Chino A22|1118184|00 - Metalico Chino, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Tear|65gr/m2| - MP|Papel Impregnado|2750x1850|Textile A22D8001395-00|65gr/m2| - Nome/Código Fornecedor: Textile A22D8001395|00 - Tear, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Tauari Ripado|65gr/m2| - MP|Papel Impregnado|2750x1850|Tauari A22D800141000|65gr/m2| - Nome/Código Fornecedor: Tauari Slot A22D8001410|00 - Ripado Tauari, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Tauari|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Sevilha|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Saw Cut|65gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|São Paulo|80gr/m2| ., Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Preto|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Platina|80gr/m2| - MP|Papel Impregnado|2750x1850|Unimetal 0851-2359|80gr/m2| - Nome/Código Fornecedor: UNIMETAL 0851-2359 - Metalico Prateado, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Pixel|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Pecan Africa|70gr/m2|Inspeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Jeans Blick|75gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Jeans Blick|70gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Jaspe|75gr/m2| - MP|Papel Impregnado|2750x1850|Trace T91-71029-038B|75gr/m2| - Nome/Código Fornecedor: Trace T91-71029-038B - Metalico Cobre, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Ipe|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Carvalho Barcelona|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Canovas|70gr/m2|Inspeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Bronze|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Branco Plus|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Bilbao|68gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Bianco|77gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Bege Light|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Bege Light|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Barcelona|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Azul Ardosia|70gr/m2| - MP|Papel Impregnado|2750x1850|Unique Colors L214163|70gr/m2| - Nome/Código Fornecedor: Unique Colors 6000 - L214163 - Azul, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Avela|70gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Aura|80gr/m2| - MP|Papel Impregnado|2750x1850|Unimetalic A221118571|80gr/m2| - Nome/Código Fornecedor: Uni Metalic A22|1118571|00 - Metalico Dourado, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Atacama|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Argila|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Arezzo|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Carvalho Madri|70gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Caucareo|70gr/m2|Inspeção|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Champagne|70gr/m2|Inspeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Erva Mate|70gr/m2| - MP|Papel Impregnado|2750x1850|Fond 1872841|70gr/m2| - Nome/Código Fornecedor: Fond 1872841 - Verde, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Gris|70gr/m2|Inspeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Gali|70gr/m2| - MP|Papel Impregnado|2750x1850|Trace T91-71029-039A|70gr/m2| - Nome/Código Fornecedor: Trace T91-71029-039A - Cometa, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Freijo Ripado|69gr/m2| - Nome/Código Fornecedor: Taula T91-71195-017B - Freijó Ripado, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Fog|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Floresta|80gr/m2| ., Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Fendi|70gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Diamante|70gr/m2|Inspeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Cinza Perfeito|65gr/m2| - MP|Papel Impregnado|2750x1850|Fond 22-1118537-00|65gr/m2| - Nome/Código Fornecedor: Fond 22|1118537|00 - Cinza, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Curupixa Ripado|65gr/m2| - MP|Papel Impregnado|2750x1850|Curupixá A22D800140800|65gr/m2| - Nome/Código Fornecedor: Curupixá Slot A22D8001408|00 - Ripado Curupixa, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Curupixa|65gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Cobre|70gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Cobre|100gr/m2|, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Cipres Baikal|70gr/m2|IInpeção, Quantidade: 2"
"MP|Papel Impregnado|2750x1850|Cioccolato|70gr/m2|IInpeção, Quantidade: 2"
"LUVA DE BORRACHA, Quantidade: 2"
